OBJECTID,COD_DEP,DPTO,COD_MUN,MPIO,HaNatura,HaAgro,HanoAgro,HaOtro,PrPropia,PrArrien,PrAparce,PrUsufru,PrComoda,PrOcupac,PrColect,PrAdjudi,PrOtros,PrMixta,UPA,UPNA,Shape_Length_1,Shape_Area_1,ShapeSTArea,ShapeSTLength,cluster
464,47.0,Magdalena,47798.0,Tenerife,2112.4,41070.1,307.4,1977.6,963.0,48.0,1.0,266.0,1.0,1.0,6.0,0.0,23.0,25.0,45160.1,307.4,1.00959429,0.04074981,512645613.542543,111025.818714073,1
465,47.0,Magdalena,47960.0,Zapayán,372.6,13188.6,933.3,19400.7,343.0,191.0,39.0,1.0,0.0,2.0,34.0,3.0,4.0,16.0,32961.9,933.3,1.20416746,0.02906632,365896569.455513,131076.967304656,1
466,47.0,Magdalena,47980.0,Zona Bananera,2700.5,38496.5,414.3,4212.0,1042.0,112.0,17.0,1.0,0.0,1.0,1.0,1.0,5.0,74.0,45409.0,414.3,1.33366369,0.03687898,465252796.25531,147905.374302673,1
467,44.0,La Guajira,44001.0,Riohacha,14740.0,257375.9,27029.8,1961.8,1487.0,61.0,165.0,15.0,10.0,17.0,841.0,2.0,59.0,22.0,274077.6,27029.8,2.96841222,0.25485066,3220011539.5785,326853.450974005,1
468,44.0,La Guajira,44035.0,Albania,3400.8,38932.4,11292.8,518.7,484.0,4.0,4.0,5.0,25.0,1.0,436.0,19.0,14.0,12.0,42852.0,11292.8,1.49909482,0.04514756,570389264.37097,162099.62645224,1
469,44.0,La Guajira,44078.0,Barrancas,2004.6,76701.9,1099.4,179.3,663.0,11.0,8.0,2.0,15.0,1.0,1145.0,1.0,6.0,43.0,78885.9,1099.4,1.47649354,0.0648971,819241869.622397,161446.936626823,1
470,44.0,La Guajira,44090.0,Dibulla,11397.2,140528.7,23516.8,261.1,1257.0,126.0,20.0,210.0,12.0,8.0,115.0,1.0,105.0,12.0,152186.9,23516.8,1.94692689,0.14466644,1826826436.64011,215801.295251425,1
471,44.0,La Guajira,44098.0,Distracción,740.4,21932.7,232.4,113.7,591.0,62.0,2.0,6.0,0.0,2.0,89.0,1.0,6.0,44.0,22786.8,232.4,0.88154296,0.01912015,241310504.174552,98368.2573428826,1
472,44.0,La Guajira,44110.0,El Molino,150.4,23579.6,53.5,14.6,531.0,7.0,82.0,0.0,0.0,0.0,23.0,0.0,1.0,3.0,23744.5,53.5,0.67459615,0.01397059,176153217.417835,74175.701082414,1
473,44.0,La Guajira,44279.0,Fonseca,1381.1,40632.2,2964.3,499.8,713.0,57.0,7.0,0.0,2.0,1.0,58.0,14.0,4.0,19.0,42513.1,2964.3,1.29940397,0.03920376,494610941.733511,142631.431857328,1
474,44.0,La Guajira,44378.0,Hatonuevo,1303.7,20454.4,555.2,620.8,189.0,3.0,0.0,1.0,8.0,0.0,83.0,0.0,4.0,16.0,22378.9,555.2,1.25959063,0.01977898,249759533.340638,138071.987109429,1
475,44.0,La Guajira,44420.0,La Jagua del Pilar,83.8,17389.2,165.0,78.6,274.0,15.0,5.0,2.0,3.0,0.0,0.0,2.0,5.0,5.0,17551.6,165.0,0.96152378,0.01481734,186773372.02495,107395.980248453,1
476,44.0,La Guajira,44430.0,Maicao,19030.9,145150.5,17953.0,1768.2,3317.0,95.0,9.0,40.0,17.0,7.0,1596.0,0.0,194.0,4.0,165949.6,17953.0,2.83718792,0.14662359,1853313294.2632,312238.759103914,1
477,44.0,La Guajira,44560.0,Manaure,135835.3,20249.1,882.9,6397.9,5102.0,37.0,4.0,5.0,3.0,6.0,936.0,1.0,939.0,6.0,162482.4,882.9,2.28669539,0.13378449,1692442809.49497,247901.362574245,1
478,44.0,La Guajira,44650.0,San Juan del Cesar,24369.9,96553.1,9715.8,356.0,1562.0,192.0,4.0,1.0,1.0,6.0,125.0,0.0,11.0,33.0,121279.0,9715.8,2.53153014,0.11474016,1447516200.94952,277023.801834524,1
479,44.0,La Guajira,44847.0,Uribia,458067.6,243721.7,317.0,86305.3,5579.0,78.0,2.0,6.0,0.0,1.0,6753.0,93.0,494.0,0.0,788094.6,317.0,5.77350356,0.6575624,8330660762.95953,613452.720337796,1
480,44.0,La Guajira,44855.0,Urumita,209.6,23700.4,59.6,103.2,511.0,46.0,4.0,2.0,1.0,2.0,7.0,0.0,5.0,10.0,24013.2,59.6,1.07094936,0.02298788,289665584.717335,119054.071947976,1
481,44.0,La Guajira,44874.0,Villanueva,0.0,24407.7,1430.0,127.1,169.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24534.8,1430.0,0.90525808,0.0189197,238529809.079821,98571.7808031259,1
482,41.0,Huila,41001.0,Neiva,26305.7,79961.0,9784.0,2568.5,3705.0,258.0,66.0,58.0,36.0,11.0,59.0,8.0,103.0,107.0,108835.2,9784.0,2.8744052,0.103973,1240725340.34459,307572.047625256,1
483,41.0,Huila,41006.0,Acevedo,28240.9,23331.8,938.0,259.7,1838.0,104.0,5.0,3.0,0.0,4.0,12.0,1.0,16.0,17.0,51832.4,938.0,1.23808713,0.04721163,690336838.573336,142875.990739462,1
484,41.0,Huila,41013.0,Agrado,1889.3,21914.3,1737.8,209.5,705.0,95.0,2.0,2.0,3.0,3.0,43.0,6.0,11.0,22.0,24013.0,1737.8,0.89132169,0.02162764,268222398.652136,97575.8461641044,1
485,41.0,Huila,41016.0,Aipe,10738.9,62213.7,3010.3,3192.8,1309.0,112.0,6.0,6.0,3.0,4.0,30.0,2.0,4.0,86.0,76145.4,3010.3,2.14016965,0.06486428,805100633.294975,234929.387471742,1
486,41.0,Huila,41020.0,Algeciras,7473.5,42383.6,7109.8,1472.3,2239.0,288.0,80.0,24.0,6.0,20.0,25.0,5.0,36.0,2.0,51329.3,7109.8,1.23478592,0.04764963,680656575.749693,153528.152920105,1
487,41.0,Huila,41026.0,Altamira,3696.2,14229.9,161.4,173.3,636.0,50.0,1.0,0.0,0.0,1.0,61.0,5.0,29.0,14.0,18099.4,161.4,0.70315108,0.01480473,183586753.172037,77516.3495202105,1
488,41.0,Huila,41078.0,Baraya,19517.7,45126.6,3370.7,3429.5,1056.0,178.0,27.0,26.0,1.0,1.0,71.0,3.0,53.0,42.0,68073.7,3370.7,1.55737293,0.05498273,674151651.168023,165544.687516818,1
489,41.0,Huila,41132.0,Campoalegre,9253.3,35087.3,1773.7,952.0,2280.0,512.0,85.0,23.0,16.0,1.0,15.0,5.0,13.0,61.0,45292.6,1773.7,1.06263818,0.03762695,466766962.765542,116968.37919649,1
490,41.0,Huila,41206.0,Colombia,18150.6,123625.2,31371.1,1974.6,2246.0,239.0,33.0,2.0,2.0,13.0,99.0,9.0,40.0,9.0,143750.4,31371.1,2.43106675,0.13670869,1697141461.29821,268944.337585813,1
491,41.0,Huila,41244.0,Elías,1253.5,6191.3,281.5,98.5,1002.0,109.0,2.0,3.0,0.0,0.0,6.0,15.0,2.0,57.0,7543.3,281.5,0.52595197,0.00652082,80858084.6583379,57605.7309352848,1
492,41.0,Huila,41298.0,Garzón,7626.3,40652.2,10660.0,923.4,6302.0,926.0,71.0,8.0,2.0,4.0,42.0,15.0,92.0,99.0,49201.9,10660.0,1.25899455,0.05199207,644765853.026557,139640.993821213,1
493,41.0,Huila,41306.0,Gigante,5852.5,35007.5,9423.3,1066.2,2125.0,275.0,21.0,15.0,4.0,5.0,25.0,9.0,87.0,130.0,41926.2,9423.3,1.09932282,0.04114583,510306936.106041,121662.167606558,1
494,41.0,Huila,41319.0,Guadalupe,5904.6,17630.8,1788.3,181.3,4069.0,322.0,19.0,3.0,2.0,2.0,30.0,2.0,66.0,42.0,23716.6,1788.3,0.716935,0.02177323,269971156.421947,79045.4724883286,1
495,41.0,Huila,41349.0,Hobo,2333.9,12062.0,146.9,4220.6,720.0,33.0,0.0,6.0,2.0,3.0,1.0,2.0,68.0,11.0,18616.5,146.9,0.78485212,0.01577712,195723648.89218,86736.9730558766,1
496,41.0,Huila,41357.0,Iquira,17009.7,22189.1,234.6,552.2,1807.0,56.0,7.0,41.0,2.0,2.0,107.0,6.0,25.0,15.0,39751.0,234.6,1.86997472,0.06062634,752168825.964173,205439.137672085,1
497,41.0,Huila,41359.0,Isnos,19457.5,19307.0,603.8,177.2,6162.0,730.0,42.0,4.0,0.0,1.0,4.0,2.0,113.0,1.0,38941.7,603.8,1.48340362,0.03870187,479892867.635689,163471.275253347,1
498,41.0,Huila,41378.0,La Argentina,19399.0,11762.7,852.7,262.2,1423.0,162.0,11.0,70.0,3.0,6.0,67.0,12.0,15.0,38.0,31424.0,852.7,1.43158528,0.02881146,357297413.204753,157800.40519372,1
499,41.0,Huila,41396.0,La Plata,31765.4,46603.5,3503.8,892.1,6088.0,480.0,29.0,66.0,16.0,4.0,150.0,1.0,61.0,80.0,79260.9,3503.8,1.68287832,0.06544293,811641650.728718,184039.040806121,1
500,41.0,Huila,41483.0,Nátaga,2667.3,8801.2,1539.7,86.9,768.0,167.0,0.0,0.0,0.0,0.0,28.0,2.0,8.0,26.0,11555.4,1539.7,0.66751425,0.01062179,131761122.140129,73353.4485672093,1
501,41.0,Huila,41503.0,Oporapa,4035.3,10227.0,2850.7,27.9,3326.0,196.0,5.0,2.0,0.0,1.0,3.0,5.0,38.0,34.0,14290.3,2850.7,0.67554261,0.01256494,155808387.313311,74032.4471454696,1
502,41.0,Huila,41518.0,Paicol,3745.0,22751.8,747.2,239.3,1632.0,112.0,12.0,0.0,1.0,0.0,11.0,2.0,4.0,74.0,26736.1,747.2,1.17045042,0.02249351,278982276.637298,127770.812156956,1
503,41.0,Huila,41524.0,Palermo,18517.7,61467.1,8703.4,2266.5,2389.0,434.0,27.0,39.0,4.0,1.0,31.0,4.0,33.0,167.0,82251.3,8703.4,1.6286143,0.06656851,825977529.759652,178561.878293042,1
